client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
4,Visa,Debit,4980412921853270,2021-04-01,28,YES,2,27520,2012-01-01,2012
1039,Visa,Credit,4015655705133740,2020-01-01,144,YES,2,4900,2012-01-01,2012
198,Visa,Credit,4539993816741440,2023-03-01,11,YES,1,6900,2012-01-01,2012
1873,Visa,Debit (Prepaid),4329819283337920,2024-12-01,529,NO,2,60,2012-01-01,2012
80,Visa,Credit,4281238011673200,2017-06-01,240,YES,2,2800,2012-01-01,2012
1872,Visa,Debit,4656088751958530,2022-01-01,257,YES,1,23300,2012-01-01,2012
274,Amex,Credit,365377878162370,2023-10-01,964,YES,2,16500,2013-01-01,2013
1152,Discover,Credit,6994498161251210,2024-04-01,477,YES,1,7200,2013-01-01,2013
826,Mastercard,Debit,5496405569223390,2014-11-01,30,YES,1,23403,2013-01-01,2013
571,Mastercard,Debit,5611435574657610,2023-02-01,150,YES,2,13019,2013-01-01,2013
1652,Mastercard,Debit,5792572397689300,2024-10-01,358,YES,1,26678,2013-01-01,2013
1202,Mastercard,Debit,5905486726598060,2014-10-01,426,YES,1,1,2013-01-01,2013
1366,Mastercard,Credit,5244253968518280,2024-07-01,684,YES,2,12400,2013-01-01,2013
1954,Mastercard,Debit,5544865210857670,2013-07-01,422,YES,2,21258,2013-01-01,2013
391,Mastercard,Debit,5396719740758940,2021-08-01,596,YES,1,23152,2013-01-01,2013
1323,Visa,Credit,4498891346944000,2020-02-01,734,YES,2,8700,2013-01-01,2013
1727,Visa,Debit,4304585079155850,2013-10-01,340,YES,1,19636,2013-01-01,2013
706,Visa,Credit,4395042092797750,2023-11-01,115,YES,2,12500,2013-01-01,2013
1122,Visa,Debit,4001532089642110,2021-01-01,681,YES,1,32071,2013-01-01,2013
868,Visa,Credit,4944959860713650,2022-07-01,21,YES,2,5000,2013-01-01,2013
260,Visa,Debit,4526531668861040,2021-12-01,422,YES,1,13342,2013-01-01,2013
1677,Visa,Credit,4051794996672540,2024-10-01,375,YES,2,2400,2013-01-01,2013
376,Visa,Credit,4846362912981070,2013-03-01,650,YES,1,9200,2013-01-01,2013
267,Visa,Debit,4771456546451310,2015-10-01,970,YES,1,12891,2013-01-01,2013
379,Amex,Credit,354813103334804,2021-06-01,527,YES,2,8400,2014-01-01,2014
1950,Mastercard,Credit,5963981612717510,2022-10-01,871,YES,1,1200,2014-01-01,2014
974,Mastercard,Credit,5998212515012580,2020-08-01,214,YES,2,10900,2014-01-01,2014
1316,Mastercard,Credit,5242129479868760,2024-11-01,288,YES,2,4700,2014-01-01,2014
1811,Mastercard,Debit (Prepaid),5320344964229690,2021-01-01,628,YES,1,54,2014-01-01,2014
495,Mastercard,Credit,5678554364408510,2017-07-01,255,YES,2,11500,2014-01-01,2014
628,Mastercard,Debit,5614906039254480,2021-10-01,288,YES,1,47183,2014-01-01,2014
684,Visa,Debit,4439425587555210,2015-03-01,568,YES,2,20770,2014-01-01,2014
1095,Visa,Debit,4476982543719360,2022-08-01,789,YES,1,15158,2014-01-01,2014
534,Visa,Debit,4357162101921890,2024-04-01,602,YES,2,32659,2014-01-01,2014
1589,Visa,Debit,4939717188461310,2023-10-01,395,NO,1,11912,2014-01-01,2014
1071,Visa,Debit,4177638630189990,2020-11-01,393,YES,1,31072,2014-01-01,2014
1585,Visa,Debit,4915076647608170,2023-08-01,63,NO,1,14708,2014-01-01,2014
814,Visa,Credit,4458593801378180,2024-07-01,713,YES,2,7400,2014-01-01,2014
305,Visa,Debit (Prepaid),4181646920762730,2020-05-01,86,YES,1,90,2014-01-01,2014
1028,Amex,Credit,355983307821258,2023-10-01,647,NO,2,14600,2015-01-01,2015
583,Amex,Credit,345109128105029,2024-02-01,963,YES,2,13900,2015-01-01,2015
1775,Mastercard,Debit,5309940542589430,2020-02-01,924,YES,2,17201,2015-01-01,2015
1004,Mastercard,Debit,5109749812856630,2015-08-01,246,YES,1,17272,2015-01-01,2015
657,Mastercard,Debit,5507324126094420,2021-02-01,373,YES,1,15331,2015-01-01,2015
784,Mastercard,Debit (Prepaid),5890249738384580,2022-11-01,136,YES,2,64,2015-01-01,2015
455,Mastercard,Debit (Prepaid),5146076432064540,2022-03-01,662,YES,1,90,2015-01-01,2015
121,Mastercard,Credit,5346005460523910,2021-12-01,389,YES,1,10000,2015-01-01,2015
797,Visa,Debit,4627972690876310,2021-06-01,920,YES,1,20779,2015-01-01,2015
449,Visa,Debit,4003397958786970,2021-05-01,994,YES,2,21594,2015-01-01,2015
1544,Amex,Credit,391180215396039,2022-02-01,329,YES,2,4400,2016-01-01,2016
335,Mastercard,Debit,5039380212110230,2020-07-01,830,YES,1,34385,2016-01-01,2016
890,Mastercard,Debit,5029029711457480,2023-09-01,75,YES,1,19573,2016-01-01,2016
1221,Mastercard,Debit,5911728602130700,2020-03-01,650,YES,1,14892,2016-01-01,2016
1829,Mastercard,Debit,5993983094110290,2021-01-01,784,NO,1,19884,2016-01-01,2016
1730,Mastercard,Debit,5618794869367730,2021-02-01,271,YES,1,16925,2016-01-01,2016
259,Visa,Debit,4820068957704850,2023-05-01,694,YES,1,21619,2016-01-01,2016
1881,Visa,Debit,4584347378978290,2021-03-01,249,YES,2,18548,2016-01-01,2016
1662,Mastercard,Debit,5243874409265560,2021-01-01,702,YES,1,20447,2017-01-01,2017
96,Visa,Credit,4304215035213800,2020-10-01,370,YES,2,24300,2017-01-01,2017
1118,Visa,Credit,4833091752929420,2023-06-01,461,YES,1,17100,2017-01-01,2017
1717,Visa,Debit,4515082319612540,2020-02-01,194,YES,1,15934,2017-01-01,2017
1282,Visa,Debit,4470396121935960,2023-11-01,109,YES,1,13193,2017-01-01,2017
701,Amex,Credit,302701760602871,2019-09-01,163,NO,2,11800,2018-01-01,2018
878,Amex,Credit,314664594016772,2023-05-01,957,YES,2,5400,2018-01-01,2018
1789,Mastercard,Debit,5969880085380230,2024-03-01,832,YES,1,12564,2018-01-01,2018
1522,Mastercard,Credit,5856087823647750,2020-02-01,101,YES,2,11200,2018-01-01,2018
575,Mastercard,Debit,5313945757861650,2018-09-01,764,YES,1,25121,2018-01-01,2018
1809,Mastercard,Debit (Prepaid),5654819097107070,2019-01-01,842,YES,1,94,2018-01-01,2018
368,Mastercard,Debit,5892815616421270,2020-02-01,831,YES,2,22132,2018-01-01,2018
944,Mastercard,Debit,5795522328185870,2020-05-01,134,YES,2,72274,2018-01-01,2018
987,Mastercard,Debit,5920175797699650,2021-08-01,420,YES,1,21985,2018-01-01,2018
1115,Visa,Debit,4906405312400640,2023-02-01,579,YES,1,9921,2018-01-01,2018
1769,Visa,Credit,4214195908881400,2023-10-01,598,YES,2,9900,2018-01-01,2018
20,Visa,Credit,4812182592435260,2022-02-01,213,YES,1,13000,2018-01-01,2018
1759,Visa,Debit,4056761456617100,2023-06-01,343,YES,2,15773,2018-01-01,2018
1301,Mastercard,Debit,5036328460113700,2021-08-01,627,YES,2,19570,2019-01-01,2019
119,Mastercard,Debit,5138208680850050,2020-09-01,400,NO,2,20819,2019-01-01,2019
1576,Mastercard,Debit,5113633089121120,2024-08-01,601,YES,2,18689,2019-01-01,2019
1635,Mastercard,Debit,5683839446492030,2023-04-01,587,YES,1,21434,2019-01-01,2019
1008,Mastercard,Debit,5036845153057900,2024-12-01,88,YES,2,15306,2019-01-01,2019
1178,Visa,Debit,4804338444306720,2022-01-01,279,YES,2,16447,2019-01-01,2019
1223,Visa,Debit,4025546651211980,2024-02-01,741,YES,2,64613,2019-01-01,2019
207,Visa,Credit,4612008256325590,2022-09-01,929,YES,1,5800,2019-01-01,2019
1229,Visa,Debit,4387900091455990,2020-03-01,509,NO,1,17954,2019-01-01,2019
811,Amex,Credit,399966116933253,2024-01-01,343,YES,1,24400,2020-01-01,2020
1134,Amex,Credit,324640473359364,2024-03-01,659,YES,2,7200,2020-01-01,2020
749,Amex,Credit,363305614201313,2023-09-01,943,NO,1,5600,2020-01-01,2020
1301,Amex,Credit,308100975355379,2024-04-01,881,YES,1,19000,2020-01-01,2020
66,Amex,Credit,306900138857551,2020-06-01,741,YES,1,14300,2020-01-01,2020
1133,Amex,Credit,364782097416183,2024-09-01,787,YES,2,13500,2020-01-01,2020
423,Amex,Credit,380507615759333,2021-07-01,194,YES,1,11400,2020-01-01,2020
1149,Amex,Credit,325863166103877,2020-01-01,936,YES,2,13800,2020-01-01,2020
829,Amex,Credit,336470004427582,2022-04-01,487,YES,1,7700,2020-01-01,2020
1111,Amex,Credit,396462574931667,2021-01-01,620,YES,2,8400,2020-01-01,2020
63,Amex,Credit,356226851008135,2020-01-01,792,NO,1,6600,2020-01-01,2020
610,Amex,Credit,394664650626942,2020-01-01,643,YES,1,15100,2020-01-01,2020
1795,Amex,Credit,392063695403858,2024-01-01,497,YES,2,1700,2020-01-01,2020
1063,Amex,Credit,321238694524282,2022-11-01,959,YES,2,12500,2020-01-01,2020
1040,Amex,Credit,373001607540829,2020-07-01,141,YES,2,16400,2020-01-01,2020
1647,Amex,Credit,393079452928936,2024-03-01,826,YES,2,8000,2020-01-01,2020
1013,Amex,Credit,330378740053511,2020-06-01,959,YES,1,12800,2020-01-01,2020
1081,Amex,Credit,308645722065737,2021-06-01,218,YES,2,21200,2020-01-01,2020
1125,Amex,Credit,394025181428995,2020-09-01,465,YES,1,23100,2020-01-01,2020
1020,Amex,Credit,375947824371679,2024-05-01,928,YES,1,12000,2020-01-01,2020
1337,Amex,Credit,372011647566495,2022-12-01,533,YES,1,9600,2020-01-01,2020
1038,Amex,Credit,335883869377870,2024-05-01,701,YES,1,8800,2020-01-01,2020
761,Amex,Credit,318070021444265,2022-12-01,160,YES,1,8800,2020-01-01,2020
1706,Amex,Credit,348111868266561,2021-09-01,246,YES,1,7300,2020-01-01,2020
531,Amex,Credit,334781877942824,2023-09-01,660,YES,1,6700,2020-01-01,2020
1556,Amex,Credit,384780807062464,2020-02-01,476,YES,2,11200,2020-01-01,2020
155,Amex,Credit,304990666285186,2023-02-01,972,YES,2,6500,2020-01-01,2020
231,Amex,Credit,310400555625656,2020-02-01,226,YES,2,4700,2020-01-01,2020
1400,Amex,Credit,383475654382335,2024-05-01,835,NO,2,6100,2020-01-01,2020
614,Amex,Credit,376263258046959,2020-02-01,498,YES,1,13700,2020-01-01,2020
8,Amex,Credit,366949625918264,2022-07-01,960,YES,1,12900,2020-01-01,2020
8,Amex,Credit,351563977299905,2022-04-01,915,YES,2,12800,2020-01-01,2020
1545,Amex,Credit,349828182407923,2020-01-01,939,YES,1,5700,2020-01-01,2020
121,Amex,Credit,378254419416636,2020-08-01,484,YES,3,10700,2020-01-01,2020
429,Discover,Credit,6377595394803320,2020-07-01,675,YES,2,19900,2020-01-01,2020
1938,Discover,Credit,6177503172021500,2024-05-01,97,YES,1,3400,2020-01-01,2020
1775,Discover,Credit,6108413838069050,2021-08-01,894,YES,1,8300,2020-01-01,2020
147,Discover,Credit,6837183865208670,2020-01-01,482,YES,1,19100,2020-01-01,2020
936,Discover,Credit,6575727919683830,2022-03-01,371,YES,1,9400,2020-01-01,2020
1304,Discover,Credit,6262934801438350,2021-06-01,565,YES,2,17500,2020-01-01,2020
562,Discover,Credit,6491563889949650,2023-02-01,834,YES,2,7200,2020-01-01,2020
407,Discover,Credit,6747626667389440,2020-02-01,65,YES,1,14300,2020-01-01,2020
610,Discover,Credit,6177133816659180,2020-01-01,302,YES,2,4500,2020-01-01,2020
949,Discover,Credit,6667487813805780,2020-12-01,869,YES,2,20700,2020-01-01,2020
351,Discover,Credit,6553992478482050,2020-01-01,897,YES,1,2700,2020-01-01,2020
225,Discover,Credit,6544507337530470,2023-09-01,953,YES,2,16600,2020-01-01,2020
239,Discover,Credit,6640823761249850,2020-01-01,41,YES,1,13800,2020-01-01,2020
418,Discover,Credit,6037017552543620,2024-03-01,945,YES,2,18100,2020-01-01,2020
574,Discover,Credit,6741482633639640,2020-04-01,360,NO,2,10500,2020-01-01,2020
1316,Discover,Credit,6193476799412100,2020-02-01,669,YES,1,8700,2020-01-01,2020
1831,Discover,Credit,6125317256925470,2023-10-01,681,YES,2,11100,2020-01-01,2020
77,Discover,Credit,6402388690714910,2020-04-01,731,YES,1,9300,2020-01-01,2020
588,Discover,Credit,6209823400357190,2020-01-01,916,YES,2,12000,2020-01-01,2020
153,Mastercard,Debit,5456808094753900,2020-02-01,217,YES,1,20463,2020-01-01,2020
777,Mastercard,Debit,5278075482033390,2023-04-01,437,YES,2,77237,2020-01-01,2020
877,Mastercard,Debit,5048151330736420,2020-02-01,931,YES,1,9708,2020-01-01,2020
1884,Mastercard,Debit (Prepaid),5750288075891800,2020-02-01,788,YES,2,74,2020-01-01,2020
811,Mastercard,Debit,5064137987234660,2020-02-01,599,YES,2,53549,2020-01-01,2020
838,Mastercard,Credit,5193780952753620,2021-01-01,591,YES,2,13800,2020-01-01,2020
1938,Mastercard,Debit,5099614207935760,2020-11-01,856,YES,1,2868,2020-01-01,2020
713,Mastercard,Debit,5169705466479210,2020-03-01,66,YES,1,1737,2020-01-01,2020
1631,Mastercard,Credit,5298079382002760,2021-11-01,989,YES,1,17500,2020-01-01,2020
290,Mastercard,Debit,5843714671989150,2020-01-01,533,YES,2,50915,2020-01-01,2020
800,Mastercard,Debit,5198251438400160,2021-05-01,789,YES,1,15555,2020-01-01,2020
1734,Mastercard,Debit,5945680972992840,2020-01-01,843,NO,2,39312,2020-01-01,2020
1399,Mastercard,Debit,5849554532579590,2021-05-01,767,YES,1,14295,2020-01-01,2020
1033,Mastercard,Debit,5407870927189090,2024-10-01,228,YES,2,14836,2020-01-01,2020
1033,Mastercard,Debit,5089025651729120,2024-07-01,464,YES,2,13972,2020-01-01,2020
431,Mastercard,Debit,5155446517379010,2020-05-01,719,YES,1,16524,2020-01-01,2020
431,Mastercard,Debit,5831064486667380,2020-01-01,570,NO,1,29526,2020-01-01,2020
1943,Mastercard,Debit (Prepaid),5182568921946800,2021-01-01,310,YES,1,81,2020-01-01,2020
1943,Mastercard,Debit,5394718113711360,2020-02-01,16,YES,1,34183,2020-01-01,2020
1159,Mastercard,Debit,5753359093924160,2024-09-01,795,YES,1,22821,2020-01-01,2020
1159,Mastercard,Debit,5786593463189270,2024-08-01,58,YES,1,16330,2020-01-01,2020
593,Mastercard,Credit,5659013286075920,2020-02-01,777,YES,1,7700,2020-01-01,2020
417,Mastercard,Credit,5229402459571300,2020-01-01,704,YES,1,3000,2020-01-01,2020
306,Mastercard,Debit,5540073375174440,2024-05-01,684,YES,2,28868,2020-01-01,2020
306,Mastercard,Debit,5289314952826810,2021-02-01,998,YES,1,51836,2020-01-01,2020
352,Mastercard,Debit,5168144985829710,2020-01-01,454,YES,1,18091,2020-01-01,2020
352,Mastercard,Debit,5081154452848660,2022-12-01,211,YES,1,14514,2020-01-01,2020
1745,Mastercard,Debit,5504969419405750,2022-03-01,907,YES,1,35466,2020-01-01,2020
299,Mastercard,Debit,5692291424544260,2024-12-01,696,YES,2,12029,2020-01-01,2020
820,Mastercard,Credit,5634478684634260,2021-10-01,490,YES,1,11100,2020-01-01,2020
1188,Mastercard,Debit (Prepaid),5570196053274730,2022-05-01,85,YES,2,52,2020-01-01,2020
340,Mastercard,Debit (Prepaid),5544687575831330,2020-08-01,626,YES,1,65,2020-01-01,2020
1061,Mastercard,Debit,5178825671566740,2020-02-01,674,YES,1,15358,2020-01-01,2020
824,Mastercard,Debit,5393478219521010,2020-07-01,98,YES,1,1940,2020-01-01,2020
963,Mastercard,Debit,5144733341253770,2023-05-01,686,YES,1,21106,2020-01-01,2020
904,Mastercard,Credit,5952221076870750,2020-08-01,821,YES,2,5600,2020-01-01,2020
1804,Mastercard,Debit,5979460179212680,2022-10-01,565,YES,1,9984,2020-01-01,2020
12,Mastercard,Debit,5108476679203450,2020-02-01,101,YES,2,10058,2020-01-01,2020
1792,Mastercard,Debit,5988371080858830,2022-01-01,648,NO,2,18296,2020-01-01,2020
1323,Mastercard,Debit,5054119105173350,2024-07-01,774,YES,1,12053,2020-01-01,2020
934,Mastercard,Debit,5949121295863240,2020-02-01,399,NO,2,2055,2020-01-01,2020
1402,Mastercard,Debit,5573456051575880,2024-09-01,515,YES,2,31845,2020-01-01,2020
1650,Mastercard,Debit,5799559141683850,2020-01-01,461,YES,2,7488,2020-01-01,2020
1650,Mastercard,Credit,5656952388282680,2021-07-01,589,YES,2,10200,2020-01-01,2020
1457,Mastercard,Debit,5478474703672390,2020-05-01,881,YES,1,15688,2020-01-01,2020
945,Mastercard,Credit,5584035369803220,2021-04-01,410,YES,1,11900,2020-01-01,2020
1576,Mastercard,Debit,5408716058769160,2022-07-01,404,YES,3,15163,2020-01-01,2020
1424,Mastercard,Debit,5004994096233320,2020-03-01,489,NO,1,9957,2020-01-01,2020
1643,Mastercard,Debit (Prepaid),5169835962793020,2020-02-01,821,YES,2,22,2020-01-01,2020
1591,Mastercard,Debit,5596909204961650,2020-04-01,708,YES,1,16818,2020-01-01,2020
817,Mastercard,Debit,5778485837801730,2021-08-01,852,YES,2,32267,2020-01-01,2020
817,Mastercard,Debit,5517971919199340,2021-09-01,792,YES,1,30670,2020-01-01,2020
1927,Mastercard,Debit (Prepaid),5803470646010240,2020-01-01,940,YES,1,62,2020-01-01,2020
1658,Mastercard,Debit,5875716871084900,2020-01-01,798,YES,2,12636,2020-01-01,2020
1255,Mastercard,Debit,5826930335951620,2023-06-01,803,YES,1,9773,2020-01-01,2020
85,Mastercard,Debit,5335622486722960,2023-10-01,617,YES,2,9953,2020-01-01,2020
875,Mastercard,Debit,5942817121899540,2022-08-01,408,YES,1,20801,2020-01-01,2020
422,Mastercard,Debit (Prepaid),5352787929411470,2024-01-01,196,NO,2,63,2020-01-01,2020
422,Mastercard,Credit,5649118777959740,2022-05-01,123,YES,1,6500,2020-01-01,2020
936,Mastercard,Debit,5193598337004770,2020-08-01,655,YES,1,19369,2020-01-01,2020
258,Mastercard,Debit,5979251671199850,2020-01-01,949,YES,1,12596,2020-01-01,2020
1978,Mastercard,Debit,5070126203216170,2020-01-01,795,YES,2,1559,2020-01-01,2020
1976,Mastercard,Debit,5318581534984740,2021-12-01,914,NO,2,21291,2020-01-01,2020
1887,Mastercard,Credit,5723992473008280,2020-02-01,298,YES,1,5300,2020-01-01,2020
1887,Mastercard,Credit,5568613598314700,2022-06-01,926,YES,1,15800,2020-01-01,2020
195,Mastercard,Debit,5809559236815240,2020-01-01,643,YES,1,26219,2020-01-01,2020
874,Mastercard,Credit,5618927130201350,2020-04-01,47,YES,1,15100,2020-01-01,2020
785,Mastercard,Credit,5182039113510180,2024-12-01,533,YES,1,15400,2020-01-01,2020
685,Mastercard,Debit,5319381223326690,2020-02-01,205,YES,2,30119,2020-01-01,2020
736,Mastercard,Debit (Prepaid),5166680396292020,2024-11-01,462,YES,1,38,2020-01-01,2020
736,Mastercard,Debit (Prepaid),5582430794372140,2024-09-01,397,YES,2,100,2020-01-01,2020
1776,Mastercard,Debit,5089550241614490,2020-02-01,625,YES,2,18292,2020-01-01,2020
1524,Mastercard,Debit,5298405785595860,2022-06-01,451,YES,1,52121,2020-01-01,2020
767,Mastercard,Debit (Prepaid),5998020597750680,2020-01-01,259,YES,2,24,2020-01-01,2020
678,Mastercard,Debit,5845664736410400,2024-09-01,157,YES,1,11254,2020-01-01,2020
1724,Mastercard,Debit,5820532728475050,2021-07-01,136,YES,1,17665,2020-01-01,2020
158,Mastercard,Debit,5217920627763470,2020-02-01,902,YES,1,22310,2020-01-01,2020
143,Mastercard,Debit (Prepaid),5710956185196340,2020-02-01,91,YES,2,72,2020-01-01,2020
1108,Mastercard,Credit,5744439609691200,2020-01-01,662,YES,1,28000,2020-01-01,2020
270,Mastercard,Debit (Prepaid),5387845577295000,2020-02-01,379,YES,1,46,2020-01-01,2020
270,Mastercard,Debit,5778432883626950,2020-01-01,217,NO,2,27489,2020-01-01,2020
1438,Mastercard,Debit,5219464488355600,2022-09-01,80,YES,2,7767,2020-01-01,2020
1021,Mastercard,Debit (Prepaid),5147465861467110,2024-04-01,905,YES,1,82,2020-01-01,2020
829,Mastercard,Debit,5898279833645780,2023-10-01,139,YES,3,11018,2020-01-01,2020
193,Mastercard,Debit (Prepaid),5412046613062340,2021-03-01,587,YES,2,32,2020-01-01,2020
1160,Mastercard,Debit,5422957944601640,2024-09-01,948,YES,1,14168,2020-01-01,2020
507,Mastercard,Debit (Prepaid),5366433748394940,2020-02-01,959,YES,3,74,2020-01-01,2020
1465,Mastercard,Credit,5118544604271720,2023-01-01,774,YES,1,11600,2020-01-01,2020
1396,Mastercard,Debit (Prepaid),5683429952038140,2020-02-01,101,YES,1,23,2020-01-01,2020
599,Mastercard,Debit,5040077771754430,2020-01-01,475,YES,1,72868,2020-01-01,2020
1394,Mastercard,Debit,5610324213392850,2023-10-01,951,YES,2,18022,2020-01-01,2020
310,Mastercard,Debit,5037135277339670,2021-11-01,719,YES,2,26251,2020-01-01,2020
1239,Mastercard,Credit,5539431041002730,2024-09-01,932,YES,2,11100,2020-01-01,2020
1691,Mastercard,Credit,5618482408174950,2020-02-01,793,YES,1,5400,2020-01-01,2020
1570,Mastercard,Debit (Prepaid),5515026771729880,2024-03-01,311,YES,1,63,2020-01-01,2020
886,Mastercard,Debit,5283951994405150,2020-01-01,201,NO,1,19991,2020-01-01,2020
297,Mastercard,Debit (Prepaid),5876773249686690,2022-09-01,942,YES,2,29,2020-01-01,2020
786,Mastercard,Debit,5360341319255160,2024-07-01,985,YES,2,7221,2020-01-01,2020
1886,Mastercard,Credit,5437743244958180,2022-09-01,676,YES,1,11900,2020-01-01,2020
778,Mastercard,Debit,5103357334539480,2023-09-01,3,YES,2,15895,2020-01-01,2020
1197,Mastercard,Debit,5083490519087270,2022-01-01,232,YES,1,37002,2020-01-01,2020
787,Mastercard,Debit (Prepaid),5536825392398620,2024-11-01,829,YES,1,80,2020-01-01,2020
1935,Mastercard,Debit,5708163356892630,2020-01-01,148,YES,2,23716,2020-01-01,2020
268,Mastercard,Debit,5171844589281130,2023-12-01,998,YES,2,17789,2020-01-01,2020
922,Mastercard,Debit (Prepaid),5070468758051890,2020-01-01,783,YES,2,28,2020-01-01,2020
1494,Mastercard,Debit,5548555538116200,2024-09-01,20,YES,1,8998,2020-01-01,2020
1139,Mastercard,Debit,5986665930699660,2021-12-01,654,YES,2,19185,2020-01-01,2020
1174,Mastercard,Debit,5860197030769930,2024-08-01,281,YES,2,2066,2020-01-01,2020
1005,Mastercard,Debit,5297814036761840,2020-11-01,436,YES,2,12035,2020-01-01,2020
448,Mastercard,Credit,5114662442047900,2021-02-01,247,YES,2,7200,2020-01-01,2020
1907,Mastercard,Credit,5873879871800490,2021-09-01,895,YES,2,5700,2020-01-01,2020
1778,Mastercard,Debit,5640299040746330,2022-08-01,259,YES,1,13857,2020-01-01,2020
243,Mastercard,Debit,5795511997395930,2023-03-01,987,YES,1,5158,2020-01-01,2020
486,Mastercard,Debit,5961241054000880,2020-02-01,108,NO,1,29674,2020-01-01,2020
1667,Mastercard,Debit,5421616899749760,2020-01-01,724,YES,2,10522,2020-01-01,2020
716,Mastercard,Debit,5513976299775150,2023-03-01,404,YES,2,7139,2020-01-01,2020
716,Mastercard,Debit,5169449886762700,2021-09-01,443,YES,1,10199,2020-01-01,2020
254,Mastercard,Credit,5786727394117630,2024-04-01,230,YES,2,15900,2020-01-01,2020
475,Mastercard,Debit,5377432030711900,2022-01-01,246,YES,1,15579,2020-01-01,2020
407,Mastercard,Debit,5450745036208910,2021-07-01,706,YES,2,21749,2020-01-01,2020
